title,date,pretty_date,url,been_tweeted
Are private schools serious about tackling racism? I give them a D-,2020-07-01,Jul 2020,https://is.gd/eNIaY5,0
Big graduation moments? They're totally bogus. Take it from an expert,2020-06-13,Jun 2020,https://is.gd/tPBuYj,0
Why is everyone wearing shapeless dresses? Blame that Zara dress  and lockdown,2020-06-01,Jun 2020,https://is.gd/coAl6G,0
Who had it hardest in lockdown? Ive got a plan to resolve this needless competition,2020-06-06,Jun 2020,https://is.gd/EDRfwx,0
"Max Brooks: 'Pandemics come in predictable cycles. If I'm the smartest guy in the room, we're in big trouble'",2020-06-06,Jun 2020,https://is.gd/PSyLrm,0
'Do I really care?' Woody Allen comes out fighting,2020-05-29,May 2020,https://is.gd/4i4IGQ,0
"Andr Leon Talley: 'My story is a fairytale, and in every fairytale there is evil and darkness'",2020-05-23,May 2020,https://is.gd/HUqOOG,0
The meaning of beige tights: they show what the Windsors will do to Meghan,2018-05-30,May 2018,https://is.gd/4p1wlF,0
Kate Spades designs conveyed happiness and sunshine. How sad to learn her life was quite different,2018-06-06,Jun 2018,https://is.gd/TDpRBL,0
An abortion at the age of 23 gave me freedom,2018-06-02,Jun 2018,https://is.gd/fUVMaB,0
"All hail the renaissance of Hugh Grant, freed from decades of romcom hell",2018-05-26,May 2018,https://is.gd/tbr75y,0
"'Im nothing but compost: Bill Murray on good friends, bad bosses and Harvey Weinstein",2018-06-01,Jun 2018,https://is.gd/RvYBnY,0
"Jordan Peterson may be a public intellectual, but his latest theory isnt very clever",2018-05-23,May 2018,https://is.gd/5YuIMp,0
Is Meghan Markle the American the royals needed all along?,2018-05-20,May 2018,https://is.gd/PuYFJU,0
I'm thrilled to be at the royal wedding: even this republican loves a royal knees-up,2018-05-19,May 2018,https://is.gd/KwMFyI,0
A glossy Vogue shoot wont save Georgina Chapman from the Weinstein fallout,2018-05-16,May 2018,https://is.gd/QzZKkP,0
"I cant wait to turn 40. After four decades of getting things wrong, I know some stuff",2018-05-12,May 2018,https://is.gd/6Szv5F,0
"To everyone calling Kim Kardashian a bad role model, you're not exactly Gandhi yourself",2016-10-10,Oct 2016,https://is.gd/xeLFNA,0
Does it matter that Transparent's Jeffrey Tambor isn't trans?,2016-10-08,Oct 2016,https://is.gd/mNWmMf,0
"Sorry, Sally Phillips, but a woman should be able to know if her unborn baby has Downs syndrome",2016-10-06,Oct 2016,https://is.gd/VIwbVQ,0
"Wendi Deng Murdoch on Rupert, Ivanka Trump and her new film",2016-10-12,Oct 2016,https://is.gd/bTiYtF,0
"Work those claws, ladies! The real reason Vogue declared war on fashion bloggers",2016-10-03,Oct 2016,https://is.gd/uVseKt,0
The return of Craig David: My songs are a time stamp for a lot of peoples lives,2016-10-02,Oct 2016,https://is.gd/ss9fiB,0
Brad and Angelina proved there's no such thing as the perfect marriage: so why do we pretend?,2016-10-01,Oct 2016,https://is.gd/ohEHiN,0
Mark Wahlberg: I played golf with Donald Trump. He was very Donald Trump-like,2016-09-29,Sep 2016,https://is.gd/jp7Ovd,0
Imagine if Donald Trump were a woman. You simply cant,2016-09-27,Sep 2016,https://is.gd/sgpUoN,0
Jeffrey Tambor: I have never been so scared in my life,2014-09-26,Sep 2014,https://is.gd/77FZAc,0
There is more to the Mitfords than Hitler and the high life,2014-09-26,Sep 2014,https://is.gd/aiu6Tg,0
"Ukips wag tax shows how little they know about bags, shoes and class",2014-09-29,Sep 2014,https://is.gd/rUeJZQ,0
Why is so little space given to menswear? Too few men care,2014-09-22,Sep 2014,https://is.gd/rfoDBZ,0
"The latest message for female writers  dont think, just spill",2014-09-19,Sep 2014,https://is.gd/LLBkyV,0
My most awkward fashion week moments,2014-09-13,Sep 2014,https://is.gd/cBR0wH,0
Oscar Pistorius and Reeva Steenkamps relationship was far from normal,2014-09-12,Sep 2014,https://is.gd/8VeUdu,0
How to be Parisian? Move to Paris,2014-09-08,Sep 2014,https://is.gd/5kaYXm,0
Still Friends after all these years: the one about the 20th anniversary,2014-09-03,Sep 2014,https://is.gd/PwRsRx,0
How to tame your troll only really works if youre Mary Beard,2014-08-29,Aug 2014,https://is.gd/P0iifR,0
Accessories make dressing up fun,2013-04-15,Apr 2013,https://is.gd/B2dq4W,0
Jack Black: 'I was getting tired of the frat-guy comedies',2013-04-18,Apr 2013,https://is.gd/g8ep7B,0
How to deal with cellulite: scrub it or forget about it,2013-04-08,Apr 2013,https://is.gd/KF3H17,0
Margaret Thatcher was no feminist,2013-04-09,Apr 2013,https://is.gd/sFJXDw,0
The perfect dress is all about the details,2013-04-01,Apr 2013,https://is.gd/6JkatQ,0
How to start wearing makeup,2013-03-25,Mar 2013,https://is.gd/k9LV3e,0
Wedges and I: why did Louboutin have to ruin our great love affair?,2013-03-18,Mar 2013,https://is.gd/sgz2TJ,0
"Sheryl Sandberg never claimed she was writing a feminist manifesto, so why this chorus of jeers?",2013-03-12,Mar 2013,https://is.gd/T7mQ05,0
What Hedi Slimane's Saint Laurent collection tells us about fashion,2013-03-11,Mar 2013,https://is.gd/ylySxS,0
Colourful trainers: are you ever too old to wear them?,2013-03-04,Mar 2013,https://is.gd/S4sxwq,0
Ryan Seacrest: the perfect fit for NBC's Today,2011-12-08,Dec 2011,https://is.gd/wPGljw,0
What should a campaigning journalist wear?,2011-12-04,Dec 2011,https://is.gd/GGCq4z,0
Single women: an American obsession,2011-11-29,Nov 2011,https://is.gd/HJGyBF,0
Donald Trump for GOP debate host? You're hired!,2011-12-06,Dec 2011,https://is.gd/RVcrbw,0
What should I get my 14-year-old niece for Christmas?,2011-11-27,Nov 2011,https://is.gd/WQIh5Z,0
Grammy nominations concert: close to the complete tableau of American Hell,2011-12-01,Dec 2011,https://is.gd/hrMg6g,0
How to have a modern Thanksgiving,2011-11-22,Nov 2011,https://is.gd/HoyD3S,0
Facebook proves Alec Baldwin must be my best friend,2011-11-22,Nov 2011,https://is.gd/bj0Kzg,0
The Muppets: who's who,2011-11-23,Nov 2011,https://is.gd/wgiTsp,0
Top five Muppet moments,2011-11-23,Nov 2011,https://is.gd/4io90I,0
An oil-stained BP uniform is the Halloween outfit for 2010,2010-10-13,Oct 2010,https://is.gd/k6Qsy2,0
Cyber-bullying is bullying with more expensive equipment,2010-10-06,Oct 2010,https://is.gd/MblzNL,0
A life in writing: David Sedaris,2010-10-11,Oct 2010,https://is.gd/8iflzi,0
Pay no heed to the fashion mags,2010-10-10,Oct 2010,https://is.gd/xPC0Xy,0
Why do so many people wear clothes with brand names on them?,2010-10-03,Oct 2010,https://is.gd/AOTILL,0
How evil is Facebook?,2010-09-29,Sep 2010,https://is.gd/IGv1b6,0
Is it ever acceptable to wear American tan tights?,2010-09-26,Sep 2010,https://is.gd/YQkH7c,0
Justin Bieber makes his inevitable acting debut,2010-09-16,Sep 2010,https://is.gd/7tldPo,0
Young Americans look to Jon Stewart for news,2010-09-22,Sep 2010,https://is.gd/pSaXRT,0
Hadley Freeman talks to Tom Ford about Gucci and dressing James Bond,2008-09-26,Sep 2008,https://is.gd/H0bpug,0
"The truth is out and so, finally, is Lindsay Lohan",2008-09-25,Sep 2008,https://is.gd/ILjwm9,0
How did we survive without Nancy's undies?,2008-09-25,Sep 2008,https://is.gd/SYI6dz,0
How George Michael got to No 1 again,2008-10-02,Oct 2008,https://is.gd/vI6FJI,0
Hadley Freeman on Sharon Stone and her son bond over Botox,2008-10-02,Oct 2008,https://is.gd/wHZkp2,0
Ask Hadley: A lady older than 30 finds it impossible to buy an eveing dress with long sleeves,2008-09-28,Sep 2008,https://is.gd/CPlraX,0
Ask Hadley: Hadley Freeman on curly hair and compliments,2008-09-21,Sep 2008,https://is.gd/8tjk2O,0
Hadley Freeman meets Rainn Wilson,2008-09-25,Sep 2008,https://is.gd/5wxX6I,0
This woman would like to 'nourish your inner aspect'. Any takers?,2008-09-25,Sep 2008,https://is.gd/1YZAmf,0
Carrie Bradshaw's schooldays: what can we expect?,2008-09-21,Sep 2008,https://is.gd/ZYxN5L,0
"Hadley Freeman on fashion's latest unlikely muse, Eugene Hutz",2008-01-17,Jan 2008,https://is.gd/Sq7LSR,0
Generation Oxycontin - the first arrivals,2008-01-15,Jan 2008,https://is.gd/8KqdM5,0
Ask Hadley: What to wear skating and thumbs down for cowboy boots,2008-01-07,Jan 2008,https://is.gd/Lhv9Aq,0
Britney kicks off the year as she means to go on,2008-01-04,Jan 2008,https://is.gd/favFjq,0
The year in review: Showbiz,2007-12-29,Dec 2007,https://is.gd/TgIFr0,0
Paris Hilton decides 2008 will be all about making things easier for her,2008-01-02,Jan 2008,https://is.gd/f9wSVI,0
The year in review: Fashion,2007-12-29,Dec 2007,https://is.gd/QnAyNm,0
A signature look for the party season,2007-12-17,Dec 2007,https://is.gd/UFRHjs,0
Charlie Sheen shows Martha Stewart how to do Christmas tastefully,2007-12-13,Dec 2007,https://is.gd/6qwsT4,0
Marc Jacobs changes sides and gets inside a camel toe,2007-12-13,Dec 2007,https://is.gd/XvfbjW,0
Fact: God approves of goth boots. And murder,2007-05-24,May 2007,https://is.gd/7nGg4M,0
Nicole Richie - the new Lily Tomlin,2007-05-30,May 2007,https://is.gd/smc4Qz,0
Ask Hadley,2007-05-28,May 2007,https://is.gd/PPOcZH,0
Ask Hadley: Are women over 35 supposed to wear playsuits?,2007-05-21,May 2007,https://is.gd/2Djouq,0
Hadley Freeman passes sentence on what celebrities' clothes are saying about them in court,2007-05-24,May 2007,https://is.gd/IOkcQD,0
"They do it all by themselves, honest",2007-05-24,May 2007,https://is.gd/1AsXkC,0
Murder on the Newsnight Review sofa,2007-05-22,May 2007,https://is.gd/uGt75r,0
An utterly tasteless blog about a funeral,2007-05-16,May 2007,https://is.gd/b9ecw1,0
Hadley Freeman on the great Vogue clothes swap,2006-05-09,May 2006,https://is.gd/bRjUM6,0
How not to dress up to celebrate your engagement,2006-05-08,May 2006,https://is.gd/zA29zb,0
Max Beesley. Renaissance man?,2006-04-28,Apr 2006,https://is.gd/ImXrYk,0
Milla Jovovich's label with former model Carmen Hawk has been hailed by the critics,2006-04-28,Apr 2006,https://is.gd/RNV5WH,0
"What does the ""mature"" man wear?",2006-05-01,May 2006,https://is.gd/pOq6vI,0
Wish List,2006-04-21,Apr 2006,https://is.gd/LTJkiJ,0
The making of a fashion icon,2006-04-21,Apr 2006,https://is.gd/9gsPaP,0
Mirror mirror,2004-10-16,Oct 2004,https://is.gd/8L6WTd,0
Oversubscribed,2004-10-15,Oct 2004,https://is.gd/8adN5b,0
A tale of two cities,2004-10-08,Oct 2004,https://is.gd/35npZk,0
Mirror mirror,2004-10-02,Oct 2004,https://is.gd/DYmqvY,0
The back page,2004-09-25,Sep 2004,https://is.gd/c2JULE,0
"Hadley Freeman meets Alber Elbaz, creative director of Lanvin",2004-10-02,Oct 2004,https://is.gd/HfaoS6,0
Is this the end of the hotel buffet breakfast? It's not just the toast I'll miss,2020-05-23,May 2020,https://is.gd/SDcO7O,0
"In 20 years as a journalist, how many times have I messed up? Let me count the ways",2020-05-16,May 2020,https://is.gd/j8kofa,0
"Tony Slattery: 'This terrible thing still weighs on me. Why, after all this time?'",2020-05-11,May 2020,https://is.gd/Q7CE5P,0
Groundhog day getting you down? Here's my trick for breaking the monotony,2020-05-09,May 2020,https://is.gd/VOkHj9,0
Julie Andrews: 'I was certainly aware of tales about the casting couch',2020-05-07,May 2020,https://is.gd/vYHBGE,0
Cosmetic surgery conundrum: is it OK to speculate about Jared Kushner and Botox?,2020-04-27,Apr 2020,https://is.gd/aEdme3,0
I wish more people would read ... The Wonder Spot by Melissa Bank,2020-04-27,Apr 2020,https://is.gd/eAty32,0
"Clapping the NHS is all very well, but with my sister on the frontline, I need to speak up",2020-05-02,May 2020,https://is.gd/pvf8i3,0
"Everyone needs a distraction right now, and for me its a Jane Fonda tracksuit",2020-04-25,Apr 2020,https://is.gd/Ij7don,0
Rita Wilson on coronavirus and chloroquine: I was so ill I could hardly stand,2020-04-17,Apr 2020,https://is.gd/kFVIl0,0
Is a man who wears the same thing every day more likely to be monogamous?,2018-05-02,May 2018,https://is.gd/pgwoJi,0
Amy Schumers new film shows Hollywood is the Sunken Place for smart women,2018-05-09,May 2018,https://is.gd/BvpWWu,0
"After six months of #MeToo, the burning question is: how soon can these guys come back?",2018-04-28,Apr 2018,https://is.gd/Go5Fyq,0
'When you grow up your heart dies': how the coming-of-age film got smart,2018-04-28,Apr 2018,https://is.gd/bHk2FR,0
"If people dont know about the Holocaust, its because they dont really care",2018-04-21,Apr 2018,https://is.gd/3TncuD,0
A woman's guide to loving fashion  without submitting to the patriarchy,2018-04-25,Apr 2018,https://is.gd/35WCBw,0
I can chart my life by the things random men have told me about my body,2018-04-14,Apr 2018,https://is.gd/zNbdCW,0
The first rule of working from home: never wear pyjamas,2018-04-11,Apr 2018,https://is.gd/CIF5bW,0
Michael Cohens jacket: worthy of a shonky used-car salesman,2018-04-18,Apr 2018,https://is.gd/ZQeOEY,0
Help! I think Im turning into Ben Affleck,2018-04-07,Apr 2018,https://is.gd/7Fsi79,0
"Farewell, David Cameron, who gave us the kitchen supper  and remind me what else?",2016-09-24,Sep 2016,https://is.gd/wra5Cx,0
How Angelina Jolie and Brad Pitt defined the 21st-century fame machine,2016-09-21,Sep 2016,https://is.gd/YnbbBx,0
When did street style become more important than the catwalk?,2016-09-26,Sep 2016,https://is.gd/25MLhr,0
Whats the point of London fashion week?,2016-09-19,Sep 2016,https://is.gd/rWwY34,0
"Ive been a parent for one year, and this is what Ive learned",2016-09-17,Sep 2016,https://is.gd/mxNLkU,0
The Girl With the Lower Back Tattoo by Amy Schumer review  the problem with femoirs,2016-09-09,Sep 2016,https://is.gd/vUCW5Y,0
Why do women paint their nails? Clue: it has nothing to do with men,2016-09-12,Sep 2016,https://is.gd/rSTsq1,0
How to navigate the new era of coat-wearing,2016-09-05,Sep 2016,https://is.gd/czkLHt,0
Dont blame the fashion world for the cult of skinny  even Roald Dahl plays his part,2016-09-10,Sep 2016,https://is.gd/nUMnf3,0
Is Channing Tatum in a fish tail the feminist dream realised? The jurys out,2016-09-03,Sep 2016,https://is.gd/s5uePd,0
The naked celebrity hack: an outstanding example of sexism,2014-09-02,Sep 2014,https://is.gd/1YGqjW,0
Jenny Slate: Were not saying abortion is funny,2014-08-26,Aug 2014,https://is.gd/HdjJQH,0
Hollywoods stance on abortion makes the 1980s look liberal,2014-08-22,Aug 2014,https://is.gd/hxKtrc,0
The 10 greatest men's movie fashion moments,2014-08-25,Aug 2014,https://is.gd/JCSO9e,0
Is leopard print terrible or terrific?,2014-08-18,Aug 2014,https://is.gd/xU0IlL,0
Liberal Britain? Thats not what Kellie Maloney coming out tells us,2014-08-15,Aug 2014,https://is.gd/sGOrLM,0
Please dont tell me what I should think about Israel,2014-08-08,Aug 2014,https://is.gd/fNa4l3,0
Why Robin Williams's true genius lay in his weird and wonderful comedy,2014-08-12,Aug 2014,https://is.gd/jswM3Q,0
Should women shave their legs and under-arms?,2014-08-04,Aug 2014,https://is.gd/jhVEkH,0
I was Victoria Beckhams ghost,2014-08-01,Aug 2014,https://is.gd/b5LdzR,0
"Between Seth MacFarlane and the Onion, Oscars night was a festival of misogyny",2013-02-26,Feb 2013,https://is.gd/oiqjFw,0
"The Milf Diet will put you off lunch  which is a start, right?",2013-03-05,Mar 2013,https://is.gd/QmVcWm,0
Oscars 2013: 10 things we learned on the night,2013-02-25,Feb 2013,https://is.gd/hHteRQ,0
Liza Minnelli  review,2013-03-02,Mar 2013,https://is.gd/yZKKyV,0
Danny DeVito: 'No one is going to forget the 5ft guy',2013-02-27,Feb 2013,https://is.gd/tiVnkP,0
Hilary Mantel v Kate: a story of lazy journalism and raging hypocrisy,2013-02-19,Feb 2013,https://is.gd/iekGfl,0
Is the fixation with red-carpet fashion sexist?,2013-02-18,Feb 2013,https://is.gd/WLzaTn,0
Thermal tights: the only stylish way to cope with the cold weather,2013-02-25,Feb 2013,https://is.gd/dKq90r,0
Marianne Faithfull: rocking 60s style,2013-02-16,Feb 2013,https://is.gd/kyKDvs,0
Rupert Murdoch's Page 3 is not the worst example of sexism in the media,2013-02-12,Feb 2013,https://is.gd/7UYJBN,0
The Muppets and moi,2011-11-23,Nov 2011,https://is.gd/ZhXFV6,0
Will The Iron Lady make women want to dress like Margaret Thatcher?,2011-11-20,Nov 2011,https://is.gd/BxuslO,0
"Chelsea Clinton: in front of the camera, out of the shadows",2011-11-14,Nov 2011,https://is.gd/QIXyP6,0
Why do people bother keeping up with fashion?,2011-11-13,Nov 2011,https://is.gd/72nvoQ,0
H&M presents Versace  on the cheap,2011-11-09,Nov 2011,https://is.gd/8mSbkp,0
Why am I so excited about 11/11/11?,2011-11-08,Nov 2011,https://is.gd/rBPjgg,0
Two new films reveal the death and triumph of the American dream,2011-11-15,Nov 2011,https://is.gd/a3RpSG,0
"Gloria Allred, like bedbugs, could only flourish in America",2011-11-08,Nov 2011,https://is.gd/Fzz0ZN,0
Versace at H&M: opulence at cut price,2011-11-09,Nov 2011,https://is.gd/IrcfHE,0
"Now Eddie Murphy's gone, who can be the Oscars host with the most?",2011-11-09,Nov 2011,https://is.gd/4InDua,0
Depardieu 'turned sex counsellor' for De Niro,2010-09-16,Sep 2010,https://is.gd/OzRg5Z,0
Justin Bieber makes his inevitable acting debut,2010-09-16,Sep 2010,https://is.gd/7tldPo,0
Sarah Palin's inaugural address,2010-09-15,Sep 2010,https://is.gd/8VcOqi,0
How are you supposed to wear a satchel bag?,2010-09-12,Sep 2010,https://is.gd/Ih90lw,0
Joaquin Phoenix v the celebrity mags,2010-09-16,Sep 2010,https://is.gd/n3bKm1,0
What could be better than the man who once pocketed a 21m bonus being called Diamond?,2010-09-08,Sep 2010,https://is.gd/sOWsaF,0
Daybreak: Adrian Chiles and Christine Bleakley's first morning on the sofa,2010-09-06,Sep 2010,https://is.gd/jMu641,0
GMTV: I will miss you,2010-09-03,Sep 2010,https://is.gd/CmJLb6,0
Revealed: the sinister reason behind Sarah Palin's sunbed,2008-09-19,Sep 2008,https://is.gd/TsYqBN,0
This woman would like to 'nourish your inner aspect'. Any takers?,2008-09-25,Sep 2008,https://is.gd/1YZAmf,0
"Come the revolution, Pixie, Otis and Leah will be for the chop",2008-09-18,Sep 2008,https://is.gd/RvhEOu,0
Plastic surgery: why keep it to yourself?,2008-09-18,Sep 2008,https://is.gd/AaGBzk,0
Betty Jackson's show,2008-09-17,Sep 2008,https://is.gd/y40yw0,0
Carrie Bradshaw's schooldays: what can we expect?,2008-09-21,Sep 2008,https://is.gd/ZYxN5L,0
Fashion: Model clears her cupboards to help her colleagues,2008-09-14,Sep 2008,https://is.gd/rYjwlv,0
Could celebrity jurors help the Juiceman in court?,2008-09-11,Sep 2008,https://is.gd/LIeHd9,0
New York fashion week round-up,2008-09-12,Sep 2008,https://is.gd/BQKkjf,0
New York Fashion week: Marchesa,2008-09-11,Sep 2008,https://is.gd/tbyFoD,0
Hadley Freeman on how fashionable the royals are,2007-12-07,Dec 2007,https://is.gd/Cs7nep,0
Marc Jacobs changes sides and gets inside a camel toe,2007-12-13,Dec 2007,https://is.gd/XvfbjW,0
Hadley Freeman meets Lauren Bush,2007-12-13,Dec 2007,https://is.gd/4kYuKu,0
Ask Hadley: Formal hats and plastic surgery,2007-12-10,Dec 2007,https://is.gd/D3jql8,0
Pants to Beckham,2007-12-10,Dec 2007,https://is.gd/5BZEi2,0
Hadley Freeman on collecting footwear,2007-12-08,Dec 2007,https://is.gd/RCyEo1,0
Offcuts,2007-11-30,Nov 2007,https://is.gd/5TRP1f,0
Plastic surgery takes a nose dive (fnar fnar),2007-11-29,Nov 2007,https://is.gd/3cPGHM,0
Why I am happy to wait,2007-12-06,Dec 2007,https://is.gd/6HCcug,0
Marc Jacobs hires Victoria Beckham and the universe implodes,2007-11-29,Nov 2007,https://is.gd/SgN5Da,0
Labour MP puts out for Star Wars creature,2007-05-18,May 2007,https://is.gd/V5oi46,0
Wintour of our discontent,2007-05-17,May 2007,https://is.gd/bT7Y1L,0
An utterly tasteless blog about a funeral,2007-05-16,May 2007,https://is.gd/b9ecw1,0
Ralph Lauren has an oy vay moment,2007-05-15,May 2007,https://is.gd/N6uJOP,0
Hadley Freeman's offcuts,2007-05-17,May 2007,https://is.gd/b3HsI2,0
Blair's style pushes all the right buttons,2007-05-11,May 2007,https://is.gd/MgYrbW,0
OJ in court again?,2007-05-11,May 2007,https://is.gd/UINghY,0
The Indy goes showbiz,2007-05-14,May 2007,https://is.gd/5IADxJ,0
Hadley Freeman resolves your fashion dilemmas,2007-05-07,May 2007,https://is.gd/apwoPl,0
A dilemma in denim,2006-04-23,Apr 2006,https://is.gd/K6TOxE,0
"Wax on, wax off",2006-04-17,Apr 2006,https://is.gd/eBsxkC,0
Hadley Freeman on couples who copy each other's wardrobe,2006-04-10,Apr 2006,https://is.gd/YzSrwe,0
How on earth did dead people's clothes become trendy?,2006-04-07,Apr 2006,https://is.gd/WEZbWl,0
A call to arms,2006-04-09,Apr 2006,https://is.gd/Wjpbaw,0
Coleen McLoughlin's designer clothes are so chavvy,2006-04-02,Apr 2006,https://is.gd/fptTVP,0
The cardigan is now the most fabulous thing ever,2006-03-26,Mar 2006,https://is.gd/tF0FKM,0
The short straw,2004-10-01,Oct 2004,https://is.gd/i6pRHE,0
Summer shows dazzle Milan,2004-09-29,Sep 2004,https://is.gd/winkgD,0
Mirror mirror,2004-09-25,Sep 2004,https://is.gd/MfwV1R,0
She's got front!,2004-09-17,Sep 2004,https://is.gd/ohyPHy,0
Sportswear is back,2004-09-20,Sep 2004,https://is.gd/OH56TL,0
New model Amy,2004-09-18,Sep 2004,https://is.gd/HSaUKO,0
Secret regimes,2004-09-18,Sep 2004,https://is.gd/HKlv4v,0
Mirror mirror,2004-09-18,Sep 2004,https://is.gd/03uwsL,0
People opened up because I'm the Beavis and Butt-head guy': Mike Judge on his new funk direction,2020-04-15,Apr 2020,https://is.gd/PUZHCA,0
The 'Karen' meme is everywhere  and it has become mired in sexism,2020-04-13,Apr 2020,https://is.gd/vJiw8s,0
The world is now mirroring my twisted teen psyche  but there is an upside,2020-04-18,Apr 2020,https://is.gd/tsmaxb,0
Small talk and ready-made sandwiches: things I don't miss about normal life,2020-04-11,Apr 2020,https://is.gd/jgcNf8,0
Anne Tyler: 'Up close youll always see things to be optimistic about',2020-04-11,Apr 2020,https://is.gd/8ntsHv,0
I've never seen  any James Bond film,2020-04-02,Apr 2020,https://is.gd/s930Eq,0
"Quarantine rivalries: forget blitz spirit, everyone has started petty lockdown feuds",2020-04-06,Apr 2020,https://is.gd/CSPj59,0
"Billionaires, please back off  we can't all self-isolate on a giant yacht",2020-03-30,Mar 2020,https://is.gd/nLzmlw,0
"Bye-bye, Fomo  now the party is being Zoomed to my laptop",2020-04-04,Apr 2020,https://is.gd/WgWUKN,0
Is it OK to shout at strangers who arent social distancing? Absolutely,2020-03-23,Mar 2020,https://is.gd/o36xKk,0
Times move pretty fast! Rewatching 80s favourites in the age of #MeToo,2018-04-13,Apr 2018,https://is.gd/Ntqey1,0
What does the Belfast rape trial tell women? Make a complaint and you'll be vilified,2018-04-04,Apr 2018,https://is.gd/6SDh2j,0
Dont you just love it when a man explains to you what it means to be a woman?,2018-03-31,Mar 2018,https://is.gd/lqXpxp,0
"A leather jock strap, one used chariot  what are we bid for Russell Crowes divorce detritus?",2018-03-22,Mar 2018,https://is.gd/iEAqr7,0
"Mullets and Shia LaBeouf are fashion icons  yes, humanity is going down the pan",2018-03-28,Mar 2018,https://is.gd/MxBYuQ,0
Why did I protest against Corbyn? Look at his long list of evasions,2018-03-27,Mar 2018,https://is.gd/5Vmxjk,0
From Top Gun to Stand By Me  why the 1980s is my favourite film decade,2018-03-27,Mar 2018,https://is.gd/MD3bgD,0
Instagram influencers can flog stuff all day  but its weird when they use their kids to do it,2018-03-21,Mar 2018,https://is.gd/8FZrGv,0
Theres one hero of Entebbe who deserves his own film. I remember him well,2018-03-10,Mar 2018,https://is.gd/kpYauQ,0
"'God, I love Oprah' - what happened when I met my idol on the set of Wrinkle in Time",2018-03-15,Mar 2018,https://is.gd/cEPzVz,0
Gene Wilder: a comic enigma whose genius shone brightest in collaboration,2016-08-30,Aug 2016,https://is.gd/LFb4hI,0
"Amy Schumer review  sex, neuroses and gun control from a sure-footed star",2016-08-31,Aug 2016,https://is.gd/dwVMVI,0
Are ripped designer jeans the new Ugg boot?,2016-08-29,Aug 2016,https://is.gd/HxmnBb,0
The hot summer 2016 news quiz,2016-08-28,Aug 2016,https://is.gd/bpOpo0,0
The second summer of Charles Manson: why the cult murders still grip us,2016-08-16,Aug 2016,https://is.gd/Ow09aH,0
What should I wear to impress the French sur la plage?,2016-08-22,Aug 2016,https://is.gd/DrcV50,0
Don't like Hillary Clinton? You need to watch Parks And Recreation,2016-08-13,Aug 2016,https://is.gd/wzjkx6,0
Ill always love Bridget Jones  but not because shes just like me,2016-08-20,Aug 2016,https://is.gd/Yf9gC5,0
Cargo shorts  practical clothing or man-shaming stupid pants?,2016-08-15,Aug 2016,https://is.gd/GS741U,0
Weird Al Yankovic: 'I think Robin Thicke was glad I just mocked his grammar',2014-07-30,Jul 2014,https://is.gd/sUpplT,0
What Weird Al Yankovic deems 'Tacky' is actually just fashion,2014-07-21,Jul 2014,https://is.gd/UCrMYP,0
Kim Kardashian's bottom is not up for grabs,2014-07-28,Jul 2014,https://is.gd/pZKb1b,0
Why I'd like to be ... Molly Ringwald in Pretty in Pink,2014-07-21,Jul 2014,https://is.gd/tJryTh,0
Oh yes. This is what Theresa May went into politics for,2014-07-18,Jul 2014,https://is.gd/KuFcMD,0
What you can learn from a domestic violence apology,2014-07-25,Jul 2014,https://is.gd/6OVWd7,0
"No parents should be paying 1,000 for a prom outfit",2014-07-14,Jul 2014,https://is.gd/brBWyV,0
America loved the World Cup because for once they supported an underdog,2014-07-15,Jul 2014,https://is.gd/s4oibw,0
BBC shade it over ITV but World Cup final TV coverage was just fine,2014-07-14,Jul 2014,https://is.gd/LzmXmn,0
George Clooney v the Daily Mail: it's his best role yet,2014-07-12,Jul 2014,https://is.gd/foxMch,0
What does a man's scarf reveal about him?,2013-02-11,Feb 2013,https://is.gd/joxozj,0
"You want to dress up in a cute animal hat? Oh, please, just grow up!",2013-02-04,Feb 2013,https://is.gd/ZguLo6,0
Christian Slater: 'Being sober makes me feel sexier',2013-01-31,Jan 2013,https://is.gd/y14zcP,0
"Scientology was inevitable: the lesson of Lawrence Wright's book, Going Clear",2013-01-29,Jan 2013,https://is.gd/KEh2cg,0
Can a feminist wear high heels?,2013-01-28,Jan 2013,https://is.gd/jTLmM1,0
Chuck Norris tries to give Binyamin Netanyahu an electoral boost,2013-01-31,Jan 2013,https://is.gd/Bc78Xr,0
Chris Brown has a weird hold on Rihanna and the rest of his disciples,2013-01-31,Jan 2013,https://is.gd/ygvuDP,0
"Prince Harry, the new Killer Captain",2013-01-21,Jan 2013,https://is.gd/0rXkpk,0
How to buy a great winter coat,2013-01-21,Jan 2013,https://is.gd/As434X,0
"With Lindsay Lohan as its star, how could The Canyons possibly go wrong?",2013-01-17,Jan 2013,https://is.gd/0IsNRP,0
Bill Clinton calls in Chelsea to help plug his book,2011-11-09,Nov 2011,https://is.gd/JpWMTn,0
The Republican presidential candidates are farcically unelectable,2011-11-01,Nov 2011,https://is.gd/C1xSuw,0
Mindy Kaling: 'People think that because I like girly things I'm dumb',2011-11-08,Nov 2011,https://is.gd/wxKX4B,0
Are all male fashion designers gay?,2011-11-06,Nov 2011,https://is.gd/PchCIO,0
Kanye West/Jay-Z  review,2011-11-06,Nov 2011,https://is.gd/KQgBnT,0
Field of (real-life) Dreams,2011-11-01,Nov 2011,https://is.gd/79L6lP,0
